atr42s10g00411,nc476s7g00518,,agr8s9g00991,,,spo4s3g00778,,,abr7s4g01435,,,,,da480s8g00039,,,,ase9s9g01438,,,,elg3s6g00232,,,,aco40s9g00012,,,,,,,afi49s7g00249,,,,,,,,,,,,,,,vvi161s17g00574,,,ive4g02001,,gbi44s1g01442,,afi61s272g00029,smo62s4g00167,ppa60s18g00130
atr42s10g00413,,nc476s8g00851,,agr8s7g01159,,spo4s3g00777,,,abr7s4g01436,abr7s6g01442,,,,da480s8g00038,,,,ase9s9g01441,,,elg3s1g01606,elg3s6g00233,,,aco40s7g00028,,,,,,cs471s2g00170,,afi49s7g00250,,lc2s16g00260,cm170s1g01044,,,,,CdeChr22g00337,,,,,,,,,vvi161s14g00982,ive4g01315,ive11g01457,gbi44s2g01415,sgi44s5g01842,afi61s84g00072,smo62s21g00237,ppa60s1g00770
atr42s10g00414,nc476s7g00521,nc476s8g00846,,agr8s7g01162,,spo4s3g00776,,,,,abr7s1g00315,abr7s2g00368,da480s15g00070,da480s8g00036,da480s13g00171,,,,ase9s4g01537,,elg3s1g01605,,elg3s13g00195,elg3s15g00274,,,,,aco40s15g00360,aco40s1g00268,cs471s2g00171,,afi49s7g00773,lc2s13g00821,lc2s16g00258,,,cm170s2g01990,cm170s4g01690,,,,,,,,,,vvi161s1g00010,,ive4g02004,,gbi44s6g00046,sgi44sHRSCAF_1g00176,afi61s3g00039,smo62s32g00133,ppa60s24g00734
atr42s10g00415,nc476s7g00522,,agr8s9g00990,,,spo4s3g00775,,,abr7s4g01437,,,,da480s15g00067,,,,,ase9s9g01442,,,elg3s1g01604,,,,,,aco40s4g00316,,,,cs471s2g00172,,afi49s7g00772,,lc2s16g00257,,,,,,CdeChr22g00335,,,,,,,,vvi161s1g00009,,,ive11g01462,gbi44s3g00725,sgi44s8g03290,afi61s98g00009,,ppa60s13g00255
atr42s10g00417,,nc476s8g00844,agr8s9g00989,,,,,,abr7s4g01438,,,,,da480s8g00035,,,,,,,elg3s1g01602,,,,,,aco40s4g00315,,,,cs471s2g00173,,afi49s7g00771,,,cm170s1g01043,,,,,CdeChr22g00334,,,,,,,,vvi161s1g00008,,ive4g02005,,gbi44s4g01526,sgi44s2g03202,afi61s734g00002,smo62s4g00430,ppa60s27g00205
atr42s10g00419,nc476s7g00523,nc476s8g00843,,agr8s7g01163,,spo4s3g00774,,,abr7s4g01439,,abr7s1g00314,,da480s15g00066,,da480s13g00172,,,ase9s9g01443,ase9s4g01538,,elg3s1g01601,,elg3s13g00194,elg3s15g00273,,,,,aco40s15g00359,aco40s1g00267,cs471s2g00176,,afi49s7g00770,lc2s13g00825,lc2s16g00253,cm170s1g01040,,,,,CdeChr22g00333,,,,,,,vvi161s17g00573,,vvi161s14g00981,ive4g02016,,gbi44s12g00021,sgi44sHRSCAF_1g00683,afi61s68g00119,smo62s34g00175,ppa60s12g00170
atr42s10g00432,,nc476s8g00836,,,,spo4s3g00770,,,,,,,da480s15g00063,,da480s13g00174,,,,,,elg3s1g01597,,elg3s13g00191,,,,,,,,,,,,,,,cm170s2g01988,,,,,,,,,,,,vvi161s14g00978,,ive11g01468,gbi44s1g01440,sgi44s5g02512,afi61s13g00148,smo62s46g00117,ppa60s8g00415
atr42s10g00434,,nc476s8g00488,agr8s9g00984,agr8s7g01169,spo4s7g00198,,,,,,,,,,,,,ase9s9g01451,,,elg3s1g01596,,elg3s13g00190,,,,,,,,cs471s2g00188,,afi49s7g00253,,,,,,,,,,,,,,,,,vvi161s14g00977,ive4g02023,,gbi44s8g00084,sgi44sHRSCAF_1g00550,afi61s203g00014,smo62s44g00057,ppa60s2g00857
atr42s10g00438,,nc476s8g00495,,agr8s7g01172,spo4s7g00197,,,,abr7s4g01447,,,,,da480s8g00032,,,,,,,elg3s1g01594,,,,aco40s7g00025,,,,,,cs471s2g00190,,afi49s7g00256,,lc2s16g00243,,,,,,,,,,,,,,vvi161s1g00004,,ive4g02047,,gbi44s1g01411,,,,
atr42s10g00491,nc476s7g00543,,agr8s9g00973,,,,,,abr7s4g01450,,,,da480s15g00057,,,,,,,,elg3s1g01590,,,,,aco40s9g00008,,,,,cs471s2g00204,,afi49s7g00268,,lc2s16g00226,cm170s1g01032,,,,CdeChr23g00302,,,,,,,,,,vvi161s14g00969,,ive11g01474,gbi44s1g01353,sgi44s11g01385,afi61s6g00244,smo62s165g00012,
atr42s10g00610,,nc476s8g00560,agr8s9g00969,,spo4s7g00209,,,,abr7s4g01464,,,abr7s2g00346,,,,,,,,,,,,,aco40s7g00012,,,,,,,,afi49s5g00275,,,,,,,,CdeChr22g00316,,,,,,,,vvi161s10g00300,,,ive11g01486,gbi44s1g00311,sgi44s3g02082,afi61s1g00083,smo62s19g00255,ppa60s12g00332
atr42s10g01511,nc476s7g01520,,,agr8s7g01287,,,,,,,,,da480s15g00013,,,,,,,,,,,,,,,,,,cs471s2g00298,,afi49s5g00255,,lc2s16g00114,,,,,,,,,,,,,,,vvi161s12g00742,,ive11g01522,gbi44s5g01411,sgi44s4g03174,afi61s95g00027,smo62s18g00040,ppa60s21g00611
atr42s10g01597,,nc476s8g01757,,,spo4s11g00274,,spo4s15g00384,,,abr7s20g00649,,,,,,,,ase9s9g00866,,,elg3s8g00743,elg3s2g01265,,,,,,,aco40s6g00602,,,cs471s7g01201,afi49s3g00328,lc2s14g00620,,,,cm170s2g01906,cm170s4g01754,CdeChr2g00473,,,,,,,,vvi161s17g00881,,vvi161s14g01506,ive4g01527,,gbi44s5g01448,sgi44s10g01649,afi61s24g00017,smo62s56g00202,ppa60s13g00023
atr42s10g01600,nc476s3g01389,nc476s8g01759,agr8s3g01512,,,spo4s12g00082,,spo4s5g00759,,,abr7s9g00588,abr7s16g00238,da480s3g00541,,,,,ase9s9g00868,,,elg3s8g00744,elg3s2g01266,,,,,,aco40s2g00828,,,,cs471s7g01206,,lc2s14g00629,,,,,cm170s4g01756,CdeChr23g00174,,,,,,,,vvi161s17g00887,,,ive4g01533,,gbi44s4g00351,sgi44s3g03532,afi61s19g00115,smo62s31g00070,ppa60s13g00821
atr42s10g01653,nc476s3g01399,nc476s8g01771,,agr8s7g01827,,,,spo4s5g00768,,,,abr7s16g00229,,,,,ase9s3g02685,ase9s5g02996,,,,elg3s2g01278,,,,,,aco40s2g00837,aco40s6g00711,,,,afi49s3g00297,,,,,,,,,,,,,,,vvi161s17g00895,,,ive4g01539,,gbi44s7g00231,sgi44s11g01715,afi61s58g00015,smo62s4g00516,ppa60s16g00937
atr42s10g01667,nc476s3g01405,nc476s8g01778,,agr8s7g01820,,spo4s12g00089,,,,,abr7s9g00604,,da480s3g00531,da480s8g00793,,,ase9s3g02681,,,,elg3s8g00752,elg3s2g01281,,,,,,,aco40s6g00714,,,,afi49s3g00287,lc2s14g00533,lc2s17g00240,cm170s11g00457,cm170s5g01162,,cm170s4g01768,,,,,,,CdeChr5g00523,CdeChr27g00464,vvi161s17g00901,,vvi161s14g01493,,ive11g01192,gbi44s2g00094,sgi44s11g00251,afi61s83g00055,smo62s41g00169,ppa60s5g00975
atr42s10g01704,,nc476s8g01785,,agr8s7g01802,,spo4s12g00102,,,,,,,,,,da480s16g00813,,ase9s5g02986,,,,,,,,,,,,,cs471s2g00820,,afi49s3g00262,,lc2s17g00257,,,cm170s2g01859,,,,,,,,,,,,vvi161s14g00914,ive4g01560,,gbi44s12g01785,sgi44s5g01946,afi61s55g00038,smo62s26g00077,ppa60s14g00825
atr42s10g01710,,nc476s8g01786,agr8s3g01542,,,,spo4s15g00372,,abr7s18g00304,,,,,,da480s9g00392,,,ase9s5g02984,,,,elg3s2g01307,,,,,,,aco40s6g00722,,,,afi49s3g00259,lc2s14g00481,,,,,,,,,,,,CdeChr5g00529,,vvi161s17g00505,,,ive4g01563,,gbi44s9g00896,sgi44s4g03831,afi61s412g00002,smo62s3g00060,ppa60s15g00169
atr42s10g01772,nc476s3g00674,,agr8s3g01643,,,spo4s12g00121,,,,,abr7s9g00515,,da480s3g00625,,,,,,ase9s5g02135,,,,,,,,,aco40s2g00871,,,cs471s2g00983,,afi49s3g00208,lc2s14g00400,,,cm170s5g01003,,,,,,,,CdeChr14g00435,,,,vvi161s1g01062,,ive4g01608,,gbi44s12g01693,sgi44s11g02028,afi61s232g00012,smo62s66g00003,ppa60s9g00464
atr42s10g01784,,nc476s8g01829,,,,spo4s12g00126,,,,,abr7s9g00506,,,da480s8g00693,da480s5g02229,,,,ase9s5g00873,ase9s3g01894,,,elg3s8g01002,,,,,aco40s2g00875,,,cs471s2g00974,,afi49s3g00163,lc2s14g00383,lc2s17g00321,,cm170s5g00988,cm170s2g01819,,,,,,,,,,,vvi161s1g01045,,ive4g01620,,gbi44s3g02069,sgi44s4g01145,afi61s93g00011,smo62s12g00249,ppa60s14g00760
atr42s10g01786,nc476s3g00711,,,agr8s7g01676,,,,,,,,,,,da480s5g02230,da480s16g00831,,,,,,,,,,,,aco40s2g00876,,,cs471s2g00971,,afi49s3g00165,lc2s14g00382,,,,,,,,,,,,,,,vvi161s1g01044,,ive4g01621,,gbi44s4g00247,sgi44s3g03798,afi61s11g00069,smo62s46g00031,ppa60s6g00754
atr42s10g01797,nc476s3g00716,nc476s8g01830,,,,,spo4s15g00359,,,,,,,da480s8g00689,,da480s16g00832,ase9s3g02669,,ase9s5g00869,,,,,,,,,,,,cs471s2g00966,,afi49s3g00166,lc2s14g00380,lc2s17g00325,,,cm170s2g01816,cm170s4g01828,,,,,,CdeChr4g00072,,,,,vvi161s14g00943,,ive11g01266,gbi44s1g03188,sgi44s2g00312,afi61s1g00476,smo62s13g00059,ppa60s10g00148
atr42s10g01808,,nc476s8g01831,,agr8s7g01671,,,spo4s15g00352,,,,,,da480s3g00634,,,,,,ase9s5g02127,,,,,,,,,,aco40s6g00738,,,,afi49s3g00169,,lc2s17g00326,,,cm170s2g01815,,,,,,,CdeChr14g00433,,,,,vvi161s14g00946,ive4g01624,,gbi44s8g00854,,afi61s6g00161,smo62s8g00415,ppa60s14g00504
atr42s10g01809,nc476s3g00720,nc476s8g01832,,,,,,,,abr7s20g00738,,,,,da480s5g02233,,,,,ase9s3g01895,,,elg3s8g01000,,,,,,,,,,,,lc2s17g00328,,,cm170s2g01814,,,,,,,,,,,vvi161s1g01041,vvi161s14g00948,ive4g01625,ive11g01267,gbi44s12g01308,sgi44s3g03993,afi61s75g00016,smo62s37g00004,ppa60s20g01029
atr42s10g01823,,nc476s8g01834,agr8s3g01632,,,spo4s12g00127,,,,abr7s20g00739,,,,,da480s5g02234,,,,,,,,,,,,,aco40s2g00878,,,cs471s2g00945,,afi49s3g00172,lc2s14g00378,,,,cm170s2g01811,cm170s4g01829,,,,,CdeChr38g00429,,,,,vvi161s1g01040,,,ive11g01273,gbi44s6g01051,sgi44s8g00914,afi61s73g00010,smo62s50g00091,ppa60s12g00934
atr42s10g01857,nc476s3g00791,,,,,,,,,abr7s20g00437,,,,,,da480s16g00840,,,,,,,elg3s8g00997,,,aco40s14g00684,,,,,cs471s2g00633,,afi49s3g00121,lc2s14g00316,,,cm170s5g00960,,,,,,,,,,,vvi161s17g00544,,,,ive11g01298,gbi44s8g01576,,,smo62s22g00291,ppa60s3g00406
atr42s10g01866,nc476s3g01293,,agr8s3g01612,,,,spo4s15g00334,,abr7s18g00509,,,,,,,da480s16g00842,,,,ase9s3g01901,,,elg3s8g00995,,,aco40s14g00689,,,,,,cs471s7g01291,afi49s3g00131,,,,,,cm170s4g01842,,,,,,CdeChr14g00399,,,,vvi161s12g00805,,ive4g01722,,gbi44s10g00409,sgi44s2g02910,afi61s292g00014,smo62s9g00477,ppa60s5g00671
atr42s10g01868,nc476s3g01292,nc476s8g01636,agr8s3g01611,agr8s7g01716,,,,,,,,,,da480s8g00674,,,,,ase9s5g02096,,elg3s8g00484,,,,,,,aco40s2g00896,aco40s6g00753,,cs471s2g00611,,afi49s3g00132,lc2s14g00307,,,,,cm170s4g01844,,,,,,,,,,vvi161s10g00307,,ive4g01724,,gbi44s11g01698,,,smo62s13g00176,
atr42s10g01877,,nc476s8g01634,,,,,spo4s15g00333,,,,,,,da480s8g00673,,,,,ase9s5g02092,,,,,,,,,aco40s2g00898,,,,cs471s7g01294,afi49s3g00135,lc2s14g00303,,,,,,,,,,,,,,,vvi161s10g00308,,,ive11g01307,gbi44s7g00823,sgi44s3g02178,afi61s32g00129,smo62s4g00441,ppa60s2g00578
atr42s10g01878,nc476s3g01289,nc476s8g01633,,,,spo4s12g00149,,,,,,,da480s3g00705,,,,,,ase9s5g02087,,elg3s8g00481,,,,,,,,,,,cs471s7g01296,afi49s3g00161,lc2s14g00302,lc2s17g00784,cm170s11g00523,,,,,,,,,,,,,vvi161s10g00309,,,ive11g01308,gbi44s10g00952,sgi44s2g02373,afi61s2755g00001,smo62s60g00073,ppa60s20g00999
atr42s10g01880,nc476s3g01287,nc476s8g01632,agr8s3g01609,,,,,spo4s5g00795,,abr7s20g00450,,,,,da480s5g02260,,,,,ase9s3g01902,,,elg3s8g00994,,,aco40s14g00691,,,,,cs471s2g00605,cs471s7g01297,afi49s3g00160,,,,,,,,,,,,,CdeChr5g00549,,,vvi161s10g00310,,ive4g01729,,,sgi44s3g02170,,,
atr42s10g01909,,nc476s8g01622,,,spo4s11g00245,spo4s12g00152,,,,,,,,,,da480s16g00848,,,ase9s5g01374,,,,,,,,,,,,cs471s2g00592,,,,,cm170s11g00539,cm170s5g00940,,,,,,,,,CdeChr5g00550,,,vvi161s12g00813,,ive4g01737,ive11g01322,gbi44s5g01928,sgi44s4g03637,afi61s147g00006,smo62s56g00047,ppa60s25g00253
atr42s10g01910,nc476s3g01280,,agr8s3g01599,,,spo4s12g00154,,,abr7s18g00496,,,,da480s3g00712,,,,,,,,elg3s8g00479,,,,,,,,,,cs471s2g00591,,,,lc2s17g00742,,cm170s5g00935,,,,,,,,,,,,vvi161s10g00314,,ive4g01738,ive11g01323,gbi44s1g02012,sgi44sHRSCAF_1g00774,afi61s1123g00002,smo62s7g00073,ppa60s2g00623
atr42s10g01916,nc476s3g01276,nc476s8g01619,,agr8s7g01725,,spo4s12g00157,,,,,,,da480s3g00715,,da480s5g02266,,ase9s3g02507,,ase9s5g01378,,,,,,aco40s12g00716,,,,,,cs471s2g00585,,,lc2s14g00227,,,cm170s5g00917,cm170s2g01792,,,,,,,,,,,vvi161s12g00816,,ive4g01739,,gbi44s7g01834,sgi44s10g00639,afi61s96g00061,smo62s25g00058,ppa60s10g01123
atr42s10g01925,nc476s3g01271,,agr8s3g01594,agr8s7g01734,spo4s11g00240,spo4s12g00159,,,abr7s18g00488,abr7s20g00468,,,da480s3g00719,,da480s5g02271,,,,,ase9s3g01911,,,elg3s8g00990,,aco40s12g00713,,,,,,,cs471s7g01307,afi49s3g00141,lc2s14g00216,,,cm170s5g00914,,,,,,,,,CdeChr5g00551,,,vvi161s10g00315,,ive4g01745,,gbi44s9g01209,sgi44s3g02018,afi61s3682g00002,smo62s110g00009,ppa60s15g00942
atr42s10g01944,,nc476s8g01243,,,,spo4s12g00165,,,,abr7s20g00485,,,,,,,,,,,,,elg3s8g00982,,,,aco40s19g00145,,,,,cs471s7g01318,afi49s3g00092,,lc2s17g00192,,,,cm170s4g01857,,,,,,,CdeChr5g00554,,,vvi161s12g00825,,,ive11g01345,gbi44s3g01388,sgi44s10g01532,afi61s338g00007,smo62s16g00056,ppa60s4g00654
atr42s10g01963,nc476s3g01244,nc476s8g01252,,agr8s7g01758,,spo4s12g00169,,,,abr7s20g00490,abr7s9g00624,abr7s16g00210,da480s3g00727,,da480s5g02281,,ase9s3g02534,,ase9s5g02057,,elg3s8g00464,,,,,,,,aco40s6g00767,,cs471s2g00510,cs471s7g01325,afi49s3g00075,lc2s14g00177,lc2s17g00187,,,,,CdeChr2g00482,CdeChr33g00462,,,CdeChr38g00002,CdeChr37g00523,,,,vvi161s12g00828,,ive4g01825,,gbi44s8g02185,sgi44s4g00532,,smo62s40g00176,ppa60s6g00625
atr42s10g01984,nc476s3g01220,,,agr8s7g01651,spo4s11g00233,,,spo4s5g00813,,,,,,,,,,,,,,,,,,,,,,,cs471s9g01696,,afi49s3g00065,lc2s14g00151,,,cm170s5g00875,,,,CdeChr33g00459,,,CdeChr38g00003,,,,vvi161s19g00615,,vvi161s14g01379,,ive11g01361,gbi44s2g00765,sgi44s5g01740,afi61s75g00044,smo62s10g00082,ppa60s21g00320
atr42s10g02027,nc476s3g01180,nc476s8g01271,,,,,spo4s15g00301,,abr7s18g00437,abr7s20g00517,,,,da480s8g00638,da480s5g02294,,,,,,,,,,,aco40s14g00726,aco40s19g00114,aco40s2g00919,,,,,afi49s3g00351,,lc2s17g00144,,cm170s5g00840,,,,,,,,,,,,vvi161s10g00348,,,ive11g01369,gbi44s7g02170,sgi44s2g01327,afi61s5g00288,smo62s52g00086,ppa60s12g00981
atr42s10g02032,,nc476s8g01272,,,,,spo4s15g00293,,,,abr7s9g00642,,,da480s8g00636,,,,,ase9s5g02036,,,,,,,,,aco40s2g00920,,,cs471s9g01657,cs471s6g00831,,,lc2s17g00143,,,,,,,,,,,,,,vvi161s12g00839,,,ive11g01371,gbi44s8g00084,sgi44s2g02135,afi61s203g00014,smo62s30g00191,ppa60s2g00857
atr42s10g02039,nc476s3g02132,nc476s8g01274,,,,spo4s12g00180,,,,,abr7s9g00644,,,,,,ase9s3g02552,,ase9s5g02033,,elg3s8g00446,,,,,,,aco40s2g00921,,aco40s20g00565,,cs471s6g00829,afi49s3g00357,lc2s14g00105,lc2s17g00139,cm170s11g00588,cm170s5g00833,,,,,,,CdeChr38g00020,,,,vvi161s19g00572,vvi161s10g00352,,ive4g01867,ive11g01377,gbi44s5g01245,sgi44s4g02503,afi61s49g00034,smo62s68g00016,ppa60s15g00145
atr42s10g02071,nc476s3g02143,nc476s8g01286,,,,spo4s12g00186,,,,,,,,,,,,,,,elg3s8g00435,,,,,,,,,aco40s20g00566,,cs471s6g00800,afi49s3g00369,,lc2s17g00078,,,,cm170s4g01888,,,,,,,,,vvi161s19g00561,,,,ive11g01390,gbi44s8g00606,sgi44s7g02093,afi61s8g00218,smo62s52g00134,ppa60s15g00258
atr42s10g02074,nc476s3g02146,,,agr8s7g01604,,spo4s12g00187,,,,,,,,,,,,,,,,,,,,,,,,,,cs471s6g00798,afi49s3g00399,,lc2s17g00075,,,,cm170s4g01884,,,,,,,,,vvi161s19g00558,vvi161s12g00844,,ive4g01877,ive11g01393,gbi44s9g01458,sgi44s7g02095,afi61s35g00070,smo62s1g00747,ppa60s7g00201
atr42s10g02075,,nc476s8g01288,,,,,,,,abr7s20g00526,,,,,,,,,,ase9s3g01855,,,,,aco40s12g00699,,,,,,,,afi49s3g00400,,,,,,cm170s4g01883,,,,CdeChr18g00027,,CdeChr17g00494,,,,vvi161s12g00845,,,ive11g01396,gbi44s8g00535,sgi44s7g02456,afi61s6g00193,smo62s38g00099,ppa60s24g00328
atr42s10g02084,,nc476s8g01292,,,spo4s11g00216,,,,abr7s18g00413,,,,,,,,,,ase9s5g02001,ase9s3g01823,elg3s8g00500,,elg3s8g00961,,,aco40s14g00735,,,,,,,,,lc2s17g00058,cm170s11g00603,cm170s5g00813,,,,,,,,CdeChr17g00386,,,,vvi161s10g00358,,ive4g01886,,gbi44s8g00519,sgi44s11g02386,afi61s31g00014,smo62s59g00083,ppa60s14g01207
atr42s10g02085,,nc476s8g01293,,agr8s7g01594,spo4s11g00215,,,,,,,,,,da480s5g02309,,,,ase9s5g00998,ase9s3g01822,,elg3s2g01060,elg3s8g00960,,,aco40s14g00737,,,,,,,,,lc2s3g01742,cm170s11g00604,,,,,,,,,CdeChr17g00489,,,vvi161s19g00552,,,ive4g01887,,,sgi44s5g02296,afi61s126g00014,smo62s114g00095,ppa60s6g00998
atr42s10g02086,nc476s3g02152,nc476s8g01294,,agr8s7g01591,,spo4s12g00195,,,abr7s18g00412,,,,,,da480s5g02310,,,,ase9s5g00999,,,,,,aco40s12g00698,,,,,,,,,lc2s14g00057,lc2s17g00056,,,,,CdeChr15g00419,CdeChr16g00186,,,,,,,,vvi161s10g00359,,ive4g01889,,gbi44s8g00507,sgi44s10g01368,afi61s87g00028,smo62s103g00054,ppa60s4g00170
atr42s10g02088,,nc476s8g01296,,,,,,,,abr7s20g00536,,,,,,,,,ase9s5g01003,,,,,,,,,aco40s2g00934,aco40s6g00788,,,,afi49s3g00406,,,,cm170s5g00806,,cm170s4g01863,,,,,,CdeChr17g00387,,,,vvi161s12g00847,,ive4g01890,,gbi44s4g01986,sgi44s9g02758,afi61s509g00010,smo62s96g00021,ppa60s23g00423
atr42s10g02109,nc476s3g02157,,,,,,,,,,,,,,,,,,,,,elg3s2g01069,,,,,,,,,,,afi49s3g00433,,lc2s17g00034,,,,cm170s11g01287,,,,,,CdeChr17g00394,,,vvi161s19g00626,,,ive4g01908,,gbi44s1g00887,sgi44s9g00907,afi61s236g00015,,ppa60s17g00664
atr42s10g02114,nc476s3g02161,nc476s2g00748,,,,,,spo4s5g00821,,,,abr7s16g00179,,da480s8g00600,,,ase9s3g02571,,ase9s5g01997,ase9s3g01809,,elg3s2g01065,,,,aco40s14g00739,,,,,,,afi49s3g00427,,lc2s17g00041,cm170s11g00606,,,cm170s11g01293,,,,,,,,,vvi161s19g00551,,,,ive6g02083,gbi44s6g00765,sgi44s8g01187,afi61s155g00035,smo62s156g00019,ppa60s14g00990
atr42s10g02115,,nc476s8g01303,,,,,,,abr7s18g00411,,,,,,,,,,,,,,,,,,,,,,,cs471s6g00790,afi49s3g00422,,lc2s17g00042,,,,,,,,,,,,,vvi161s19g00622,,,ive4g01920,ive6g02082,gbi44s8g00224,sgi44s8g01845,afi61s129g00013,smo62s9g00198,ppa60s7g01062
atr42s10g02118,nc476s3g02165,nc476s2g00753,,,,,,,,,,,,da480s5g01515,,,ase9s3g02573,,,ase9s3g01806,,elg3s2g01063,,elg3s2g01450,,,,,,aco40s20g00569,,cs471s6g00792,afi49s3g00420,lc2s14g00049,lc2s3g01738,,cm170s5g00788,,,,,,,,,,,vvi161s19g00620,,,,ive6g02074,gbi44s11g00470,sgi44s11g01652,afi61s314g00004,smo62s46g00150,ppa60s3g01205
atr42s10g02127,nc476s3g02170,,,,,spo4s12g00210,,,,,,abr7s16g00173,,,,,,,ase9s5g01038,,,,,,aco40s12g00676,,,aco40s2g00947,aco40s6g00793,,,,afi49s3g00440,lc2s14g00040,lc2s17g00030,cm170s11g00621,cm170s5g00782,,,,,,CdeChr18g00061,,CdeChr17g00479,,,,vvi161s10g00361,,ive4g01951,,gbi44s7g00479,sgi44s2g02197,afi61s350g00014,smo62s6g00432,ppa60s25g00013
atr42s11g00021,nc476s11g01522,nc476s1g00877,agr8s9g00016,agr8s6g00722,,,,spo4s16g00006,abr7s3g00763,abr7s5g00830,,,,da480s5g00006,,,,ase9s7g01614,,,elg3s1g01752,,,,,aco40s21g00595,,,,,cs471s4g02479,,,,lc2s12g00587,cm170s4g00853,,,cm170s4g01961,,CdeChr1g00269,CdeChr20g00619,,,,,,,vvi161s8g01077,,,ive7g01977,gbi44s1g00208,sgi44s5g03256,afi61s1g00206,smo62s2g00722,ppa60s8g00655
atr42s11g00025,nc476s11g01518,,,agr8s6g00720,,,spo4s7g00350,,,,,,da480s10g00955,,,,,ase9s7g01613,,,elg3s2g00511,,,,,,,,,,cs471s4g02481,,,,lc2s12g00521,,,,,,,,,,,,,vvi161s6g01211,,,,ive7g01979,gbi44s5g01750,sgi44s2g03070,afi61s95g00044,smo62s10g00257,ppa60s11g01030
atr42s11g00039,nc476s11g01513,,agr8s9g00020,,,,,,,,,,,,,,,,,,elg3s1g01749,,,,aco40s17g00004,,,,,,cs471s4g02484,,,,lc2s12g00498,,,,cm170s4g01920,,,CdeChr20g00617,,,,,,vvi161s6g01215,,,,ive7g01985,gbi44s4g02217,sgi44s8g01254,afi61s87g00004,smo62s15g00198,ppa60s7g00288
atr42s11g00042,,nc476s1g00885,agr8s9g00021,,,,spo4s7g00353,,,abr7s5g00824,,,,da480s5g00009,,,,,,,,,,,,,,,,,,cs471s8g00620,,,lc2s12g00496,,,,,,,,,,,,,vvi161s6g01217,,,,ive7g01987,gbi44s10g02068,sgi44s1g03203,afi61s46g00003,smo62s10g00193,ppa60s18g00433
atr42s11g00052,nc476s11g01508,,agr8s9g00026,agr8s6g00710,spo4s4g01307,,spo4s7g00354,,abr7s3g00773,abr7s5g00820,,,da480s10g00949,da480s5g00010,,,,,,,elg3s1g01746,,,,aco40s17g00011,,,,,,cs471s4g02487,cs471s8g00640,,,,cm170s4g00843,,,,CdeChr9g00480,CdeChr1g00265,CdeChr20g00616,,,,,,vvi161s6g01221,vvi161s8g01062,vvi161s13g00750,ive5g00005,,gbi44s3g02240,sgi44s10g00365,afi61s113g00087,smo62s1g01063,ppa60s18g00383
atr42s11g00056,nc476s11g01507,,agr8s9g00028,,spo4s4g01306,,,,,abr7s5g00819,,,,,,,,ase9s7g01607,,,,,,,,aco40s21g00592,,,,,cs471s4g02488,,,,,,,,cm170s4g01915,,,,,,,,,,vvi161s8g01060,,ive5g00006,,gbi44s4g01580,sgi44s6g00600,afi61s233g00019,,
atr42s11g00093,nc476s11g00005,,agr8s9g00050,,spo4s4g01298,,,,,,abr7s18g00927,abr7s20g00005,,,da480s4g00526,,,,,,elg3s2g00527,,,,,aco40s21g00588,,,,,cs471s4g02504,,,,,,,,cm170s4g00981,CdeChr9g00476,CdeChr1g00260,,,,,,,,vvi161s8g01054,vvi161s13g00742,,ive7g02025,gbi44s1g02419,sgi44s8g00050,afi61s114g00052,smo62s20g00123,ppa60s18g00175
atr42s11g00128,nc476s11g00022,nc476s1g00905,agr8s9g00073,,spo4s4g01287,,,,,,,,,,,,,,,,,,,,,,,,,,,,afi49s2g03402,,,,,,,,CdeChr8g00049,,,,,,CdeChr26g00226,vvi161s6g01244,,,,ive7g02042,gbi44s3g00126,sgi44s9g03038,,,
atr42s11g00130,,nc476s1g00910,agr8s9g00074,,spo4s4g01283,,,,,,,abr7s20g00009,,,da480s4g00529,,,,,,,,,,,,,,aco40s1g00964,,cs471s4g02518,,afi49s5g00630,,lc2s12g00687,,,,cm170s4g00976,CdeChr9g00468,,,,,,,,,,vvi161s13g00770,ive5g00070,,gbi44s5g01104,sgi44s7g02079,afi61s57g00019,smo62s180g00015,ppa60s12g00690
atr42s11g00132,nc476s11g00023,,agr8s9g00075,,spo4s4g01282,,,,,,,,da480s10g00929,,,,ase9s10g00031,,,,elg3s1g01727,,,,aco40s17g00023,,,,,,,,afi49s5g00636,,lc2s12g00688,,,,,,CdeChr1g00254,,,,,,,,,vvi161s13g00774,ive5g00072,,gbi44s5g01142,sgi44s3g01987,afi61s487g00003,,
atr42s11g00136,,nc476s1g00914,agr8s9g00077,agr8s6g00679,,,,,abr7s3g00781,abr7s5g00798,,,,da480s5g00037,,,ase9s10g00032,,,,elg3s1g01726,,,,,aco40s21g00583,,,,,,,afi49s5g00638,,,cm170s4g00824,,,,CdeChr9g00467,,,,,,,,,vvi161s8g01034,,ive5g00077,,gbi44s11g01356,sgi44s4g02718,afi61s34g00053,smo62s1g00327,ppa60s27g00112
atr42s11g00141,nc476s11g00025,nc476s1g00916,agr8s9g00079,,,spo4s10g00400,,,,,abr7s18g00921,abr7s20g00016,,da480s5g00038,da480s4g00534,,,,,,,,,,,,,,aco40s1g00963,,cs471s4g02521,,,,lc2s12g00365,,cm170s12g01128,,,,CdeChr1g00253,,,,,,,vvi161s6g01247,vvi161s8g01030,vvi161s13g00775,ive5g00081,ive7g02043,gbi44s1g01918,sgi44s1g01825,afi61s198g00014,smo62s25g00075,ppa60s14g00556
