id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,class1_color,class2_color,diff
130,10,4,1071,1062,2226,2245,0.1024,5,2.7515,3.4354,0.75,1.0,1.0,1.0,1,1071_1068_1066_1063_1062,2226_2231_2236_2244_2245,_2.7515_1.5513_-1_-1_6.0034,0.5,0.25,1,1,#187C3A,#187C3A,1.0
569,7,13,159,130,560,584,0.089,5,2.2407,2.2407,0.75,0.75,0.75,1.0,1,159_145_134_132_130,560_566_568_577_584,_2.5298_-1_-1_-1_1.9516,0.166666667,0.2,1,1,#F6BCC6,#761C78,1.0
654,9,12,1082,1119,387,466,0.0879,10,1.8071,2.151342857,0.75,0.875,0.875,0.875,1,1082_1083_1093_1094_1095_1097_1098_1114_1118_1119,387_390_405_431_434_442_452_460_461_466,_1.5264_-1_-1_2.6159_1.484_2.9360000000000004_3.0892_1.8071_1.6008_-1,0.263157895,0.125,2,1,#C1C0C0,#C1C0C0,1.0
517,6,3,1658,1672,92,141,0.0867,5,1.6928,1.750775,0.75,0.75,0.75,0.75,1,1658_1660_1668_1671_1672,92_119_123_137_141,_-1_1.354_2.2635_1.7719999999999998_1.6136,0.333333333,0.1,2,1,#6AB82D,#6AB82D,1.0
624,8,4,1009,1000,1061,1110,0.0828,5,2.302,2.28102,0.75,1.0,1.0,1.0,1,1009_1006_1005_1002_1000,1061_1068_1106_1108_1110,_2.7502_1.8171_2.302_2.5147_2.0211,0.5,0.1,2,1,#187C3A,#187C3A,1.0
541,6,8,1225,1219,124,138,0.0803,6,3.1134,2.95526,0.75,1.0,1.0,1.0,1,1225_1224_1223_1222_1221_1219,124_125_129_130_131_138,_3.48_2.8018_2.0535_-1_3.1134_3.3276,0.857142857,0.4,1,1,#E7211A,#E7211A,1.0
642,9,1,124,146,2284,2345,0.0687,8,1.69475,1.9322,0.75,0.75,1.0,1.0,1,124_126_137_142_143_144_145_146,2284_2286_2287_2324_2337_2338_2343_2345,_2.9241_1.8957_1.5954_1.3994_1.7941_1.1168_1.3828_3.3493,0.347826087,0.129032258,2,1,#0D7C7C,#040000,0.9344262295081968
302,2,5,1273,1299,563,632,0.0386,11,1.5288,1.894857143,0.75,1.0,1.0,1.0,1,1273_1280_1282_1284_1285_1287_1289_1290_1291_1293_1299,563_585_595_599_606_607_611_625_626_629_632,_-1_1.4404_-1_2.3671_1.5288_-1_2.5517_1.1257_2.8378_-1_1.4125,0.407407407,0.157142857,2,1,#72C8D5,#72C8D5,1.0
110,10,2,1879,1891,2299,2320,0.0369,6,1.93095,2.2884,0.75,0.75,0.75,0.75,1,1879_1880_1882_1884_1890_1891,2299_2300_2302_2313_2318_2320,_3.6718_-1_-1_1.6199_2.072_1.7899,0.461538462,0.272727273,1,1,#45A6B5,#45A6B5,1.0
11,1,1,3267,3272,1060,1090,0.0364,6,1.4635,1.555,0.75,0.75,1.0,1.0,1,3267_3268_3269_3270_3271_3272,1060_1066_1067_1079_1089_1090,_-1_1.8919_1.4332_-1_1.4938_1.4011,1.0,0.193548387,1,1,#0D7C7C,#0D7C7C,1.0
70,1,3,1247,1224,2336,2364,0.0305,5,1.9828,2.127175,0.75,0.75,1.0,1.0,1,1247_1240_1231_1225_1224,2336_2358_2361_2362_2364,_-1_2.1133_1.8523_1.8174_2.7257,0.208333333,0.172413793,1,1,#6AB82D,#6AB82D,0.6428571428571429
679,9,9,1550,1565,1727,1812,0.0285,10,1.9197,2.030375,0.75,0.875,0.875,1.0,1,1550_1553_1554_1555_1556_1557_1559_1561_1563_1565,1727_1751_1752_1753_1756_1765_1780_1781_1800_1812,_-1_2.7324_-1_1.9656_1.5497_1.8738_-1_-1_-1_-1,0.625,0.11627907,1,1,#EFEA3C,#EFEA3C,1.0
140,10,8,1419,1409,1483,1519,0.0232,7,1.6792,2.6709,0.75,1.0,1.0,1.0,1,1419_1417_1414_1413_1412_1411_1409,1483_1507_1511_1512_1515_1518_1519,_-1_-1_1.6792_1.4707_-1_-1_4.8628,0.636363636,0.189189189,1,1,#45A6B5,#E7211A,1.0
613,8,4,1466,1476,2063,2095,0.0213,7,1.73085,1.6865,0.75,1.0,1.0,1.0,1,1466_1469_1470_1471_1473_1474_1476,2063_2074_2082_2085_2087_2088_2095,_1.7973_-1_1.1318_1.6644_2.1379_2.0216_1.3659999999999999,0.636363636,0.212121212,2,1,#187C3A,#187C3A,1.0
514,6,3,456,450,2436,2449,0.0143,5,1.99605,2.003625,0.75,1.0,1.0,1.0,1,456_454_453_451_450,2436_2444_2445_2446_2449,_-1_1.2599_1.9316_2.0605_2.7625,0.714285714,0.357142857,2,1,#72C8D5,#6AB82D,1.0
688,9,9,1583,1575,1310,1318,0.0111,5,2.46845,2.70775,0.75,0.75,1.0,1.0,1,1583_1581_1580_1576_1575,1310_1311_1313_1316_1318,_3.4895_2.5287_-1_2.4046_2.4082,0.555555556,0.555555556,1,1,#EFEA3C,#EFEA3C,1.0
621,8,4,938,942,1668,1677,0.0053,5,1.8134,1.80652,0.75,1.0,1.0,1.0,1,938_939_940_941_942,1668_1669_1672_1673_1677,_1.9228_1.5823_2.2749_1.4392_1.8134,1.0,0.5,2,1,#187C3A,#187C3A,1.0
536,6,8,18,96,482,664,0.1,22,1.6845,1.746526667,0.761904762,0.80952381,0.857142857,0.952380952,1,18_21_22_23_29_30_31_32_35_38_43_44_45_51_65_77_78_80_83_89_91_96,482_495_496_497_500_503_507_509_510_527_530_532_534_574_609_612_617_635_636_661_663_664,_-1_-1_1.159_2.3851_-1_1.3534_1.8366_3.3233_1.1878_-1_1.3965_2.0921_-1_1.5965_-1_1.6944_1.5591_-1_1.6845_1.9571_0.9321_2.0404,0.278481013,0.120218579,1,1,#E7211A,#E7211A,1.0
485,5,8,1892,1937,2105,2168,0.0242,17,1.9623,2.129291667,0.769230769,0.923076923,0.923076923,1.0,1,1892_1898_1920_1921_1922_1923_1924_1926_1927_1928_1930_1931_1932_1933_1935_1936_1937,2105_2123_2130_2133_2134_2138_2141_2143_2144_2147_2148_2152_2159_2160_2161_2166_2168,_-1_-1_-1_1.8630000000000002_3.0606_-1_1.2176_2.5795_2.6038_1.8956_2.6886_-1_1.6005_2.7128_1.5543_1.7462_2.029,0.369565217,0.265625,2,1,#E7211A,#E7211A,1.0
339,2,9,1657,1722,600,713,0.179,10,2.1173,2.0293125,0.777777778,0.888888889,0.888888889,1.0,1,1657_1679_1680_1681_1684_1687_1705_1706_1707_1722,600_612_613_617_625_661_671_677_679_713,_-1_1.7622_1.4996_-1_2.2473_1.0157_3.0539_2.1693_2.0653_2.4212,0.151515152,0.087719298,2,1,#EFEA3C,#EFEA3C,1.0
605,8,4,952,1020,783,999,0.1037,21,1.9443,2.228788235,0.777777778,0.888888889,1.0,1.0,1,952_955_956_957_959_964_970_971_972_973_974_976_979_980_981_984_988_992_994_1011_1020,783_806_826_833_865_867_874_884_887_889_893_902_911_913_923_943_958_959_964_990_999,_3.2081_2.1319_1.807_1.2069_3.0329_2.444_-1_1.9291_-1_-1_1.5388_-1_2.2369_1.1595_1.8555_1.9443_2.6252_3.4199_4.1408_1.5997_1.6089,0.304347826,0.096774194,2,1,#187C3A,#187C3A,1.0
231,13,1,551,589,1523,1555,0.0698,10,1.9062,2.104144444,0.777777778,0.777777778,0.888888889,0.888888889,1,551_552_555_556_557_585_586_587_588_589,1523_1524_1530_1531_1532_1551_1552_1553_1554_1555,_2.1771_-1_1.7972_3.415_1.9062_1.6159_2.2503_2.6112_1.8517_1.3127,0.256410256,0.303030303,1,1,#0D7C7C,#0D7C7C,1.0
393,3,6,333,361,1459,1562,0.0576,14,1.62505,2.00487,0.777777778,0.777777778,0.777777778,0.888888889,1,333_335_336_338_339_340_341_344_350_351_353_355_358_361,1459_1462_1463_1464_1466_1470_1473_1487_1494_1496_1505_1510_1526_1562,_1.5517_2.6441_-1_1.6525_1.5375_1.9165_1.5976_1.1628_2.5599_-1_-1_1.3892_-1_4.0369,0.482758621,0.134615385,1,1,#AD1F25,#AD1F25,1.0
462,5,2,1688,1574,2349,2467,0.055,24,1.844,2.086505,0.777777778,0.944444444,1.0,1.0,1,1688_1684_1681_1680_1679_1678_1677_1646_1624_1621_1620_1614_1612_1611_1608_1603_1600_1597_1594_1593_1592_1591_1590_1574,2349_2355_2359_2360_2365_2366_2371_2409_2418_2424_2425_2429_2431_2438_2439_2444_2445_2451_2452_2453_2454_2457_2463_2467,_2.0456_2.301_1.8324_-1_1.4809_1.6374_1.8556_-1_2.4864_-1_1.5424_2.3199_2.9154_1.7919999999999998_2.8371_-1_1.7086_0.988_3.4233_2.9389999999999996_1.7853_1.1027_1.6783_3.0588,0.208695652,0.201680672,2,1,#45A6B5,#45A6B5,1.0
183,11,3,632,700,861,1066,0.0411,33,1.9758,2.226104,0.777777778,0.925925926,0.962962963,0.962962963,1,632_635_642_643_644_646_647_648_649_651_653_654_655_659_660_661_666_668_669_675_676_677_678_679_680_681_683_692_693_696_697_698_700,861_872_875_876_878_879_889_918_919_929_941_946_956_973_974_978_989_992_994_998_1007_1008_1017_1026_1030_1031_1032_1036_1040_1051_1060_1063_1066,_1.8113_1.5264_1.4831_-1_2.3956_-1_2.4428_4.4506_2.8391_-1_2.8876_-1_1.9758_1.4137_1.824_-1_3.9988_1.3958_3.6509_2.025_1.7638_-1_2.3802_1.3551_-1_1.9755_1.7255_2.1583_2.0109_1.5809_3.0209_1.561_-1,0.47826087,0.160194175,2,1,#761C78,#761C78,1.0
394,3,6,403,364,1780,1818,0.0294,11,2.2125,2.245971429,0.777777778,1.0,1.0,1.0,1,403_395_394_391_390_388_386_371_368_367_364,1780_1789_1791_1792_1795_1803_1808_1809_1816_1817_1818,_2.3522_-1_-1_3.5201_2.2125_1.3968_-1_2.9701_1.8774_-1_1.3927,0.275,0.282051282,1,1,#AD1F25,#AD1F25,1.0
49,1,2,1810,1856,2000,2109,0.0214,22,2.0187,2.20825,0.777777778,0.833333333,0.944444444,1.0,1,1810_1814_1815_1817_1819_1820_1822_1826_1828_1829_1830_1831_1832_1835_1837_1838_1841_1842_1843_1845_1855_1856,2000_2001_2002_2005_2008_2009_2010_2011_2016_2018_2020_2022_2023_2027_2030_2032_2039_2040_2062_2071_2097_2109,_2.0958_2.1335_1.3642_3.1151_2.7963_2.031_-1_4.6019_1.9802_2.2172_1.4431_1.6787_1.9339_1.4934_1.6334_1.8589_1.3595_4.0404_2.0064_-1_2.2757_2.1064,0.468085106,0.2,1,1,#F5A118,#F5A118,0.8899082568807339
193,12,13,935,868,121,221,0.0102,32,1.82885,1.933558333,0.777777778,1.0,1.0,1.0,1,935_931_930_926_925_921_920_919_913_912_910_909_908_907_906_904_903_898_896_893_892_890_888_886_885_884_882_881_880_879_870_868,121_134_136_140_148_156_157_161_171_176_177_179_181_182_184_185_186_189_193_202_203_204_205_207_210_211_212_213_214_215_220_221,_1.8437_2.8862_1.814_2.1147_1.4209_1.7162_1.6756_1.8533_-1_-1_1.768_2.763_-1_1.9207_1.3914_-1_2.9388_1.5594_2.053_1.7584_1.0639_2.1651_2.5443_2.306_1.6447_-1_1.3789_2.2909_-1_-1_1.5343_-1,0.470588235,0.316831683,1,1,#255DAB,#255DAB,1.0
79,1,5,2387,2515,1449,1674,0.1577,23,1.90145,2.086871429,0.789473684,0.842105263,0.842105263,0.842105263,1,2387_2403_2407_2408_2434_2440_2442_2446_2452_2453_2456_2458_2461_2462_2466_2469_2470_2473_2474_2475_2495_2496_2515,1449_1483_1518_1533_1538_1539_1545_1552_1563_1565_1573_1581_1583_1584_1610_1617_1618_1619_1624_1630_1669_1670_1674,_1.9421_4.5439_1.7431_-1_1.8608_-1_-1_-1_2.0746_1.9459_-1_1.5938_2.8795_2.5572_1.6319_-1_-1_-1_1.531_2.1354_1.2524_1.5246_-1,0.178294574,0.101769912,1,1,#72C8D5,#72C8D5,1.0
115,10,4,134,9,119,235,0.0682,26,2.1633,2.296389474,0.789473684,1.0,1.0,1.0,1,134_114_113_112_111_110_109_107_100_97_96_95_94_91_81_76_75_73_58_34_33_28_25_16_15_9,119_120_122_123_124_126_129_134_135_140_141_144_146_147_159_160_161_162_165_169_173_180_189_194_207_235,_2.2089_2.6615_1.7379_-1_2.1633_1.985_3.0606_2.0147_1.8123_3.2688_2.9787_-1_1.4914_-1_1.4769999999999999_-1_-1_3.3930000000000002_-1_2.0367_2.583_2.2004_-1_3.1124_1.6365_1.8093,0.206349206,0.222222222,1,1,#187C3A,#187C3A,1.0
540,6,8,1282,1272,283,323,0.1912,7,1.5777,1.5383,0.8,1.0,1.0,1.0,1,1282_1281_1276_1275_1274_1273_1272,283_289_306_314_320_322_323,_1.8063_1.5456_1.5777_0.9772_1.7847_-1_-1,0.636363636,0.170731707,1,1,#E7211A,#E7211A,1.0
532,6,5,385,425,1185,1264,0.1905,6,1.6571,1.641916667,0.8,1.0,1.0,1.0,1,385_389_391_397_412_425,1185_1187_1211_1222_1252_1264,_1.5112_1.0706_1.9423_2.0132_1.604_1.7102,0.146341463,0.075,2,1,#72C8D5,#72C8D5,1.0
373,3,12,2326,2284,1698,1705,0.1586,5,1.9762,1.9542,0.8,1.0,1.0,1.0,1,2326_2290_2289_2287_2284,1698_1699_1702_1703_1705,_2.0428_2.5661_1.2901_1.9762_1.8958,0.11627907,0.625,1,1,#C1C0C0,#C1C0C0,1.0
558,7,10,551,582,565,659,0.1524,8,1.9881,1.96948,0.8,0.8,1.0,1.0,1,551_568_573_574_575_579_581_582,565_568_570_589_603_634_655_659,_1.4184_1.8430000000000002_-1_1.9881_2.0272_-1_2.5707_-1,0.25,0.084210526,1,1,#AB549C,#AB549C,1.0
471,5,2,1226,1213,2559,2585,0.1507,6,1.9153,1.93476,0.8,1.0,1.0,1.0,1,1226_1225_1223_1220_1219_1213,2559_2573_2578_2580_2581_2585,_-1_2.2424_1.7236_1.4861_1.9153_2.3064,0.428571429,0.222222222,2,1,#45A6B5,#45A6B5,1.0
144,10,8,1547,1515,1764,1812,0.1471,5,1.44755,1.44755,0.8,0.8,0.8,1.0,1,1547_1539_1519_1516_1515,1764_1786_1804_1811_1812,_-1_-1_1.3419_-1_1.5532,0.151515152,0.102040816,1,1,#E7211A,#E7211A,1.0
248,13,11,334,297,326,356,0.1278,6,1.7463,1.78518,0.8,0.8,0.8,0.8,1,334_329_321_306_298_297,326_329_344_354_355_356,_-1_2.5116_1.7463_1.23_1.5923_1.8457,0.157894737,0.193548387,1,1,#040000,#F6BCC6,1.0
55,1,2,1972,1995,471,508,0.1177,5,1.494,1.949166667,0.8,1.0,1.0,1.0,1,1972_1987_1988_1994_1995,471_497_498_503_508,_1.4816_1.494_-1_2.8719_-1,0.208333333,0.131578947,1,1,#F5A118,#F5A118,1.0
612,8,4,1040,1022,716,779,0.1142,8,1.7809,1.872242857,0.8,0.8,1.0,1.0,1,1040_1035_1032_1030_1026_1025_1023_1022,716_723_730_731_750_775_776_779,_1.6876_-1_1.7809_1.7466_1.1431_2.1864_1.8244_2.7367,0.421052632,0.125,2,1,#187C3A,#187C3A,1.0
260,14,2,747,702,399,421,0.1039,6,2.0757,2.6275,0.8,1.0,1.0,1.0,1,747_746_745_712_705_702,399_413_414_416_417_421,_2.4466_1.7543_5.3587_2.0757_-1_1.5022,0.130434783,0.260869565,1,1,#F5A118,#F5A118,1.0
88,1,5,2023,2034,1261,1304,0.094,5,1.3294,1.476266667,0.8,0.8,1.0,1.0,1,2023_2028_2029_2030_2034,1261_1278_1279_1284_1304,_-1_1.1148_1.9846_1.3294_-1,0.416666667,0.113636364,1,1,#72C8D5,#72C8D5,1.0
396,3,6,909,870,585,632,0.0917,9,1.9767,2.3243,0.8,1.0,1.0,1.0,1,909_900_891_890_888_885_884_877_870,585_595_598_604_607_614_615_620_632,_4.5106_1.2232_1.5632_-1_-1_1.9767_2.5617_3.0580000000000003_1.3767,0.225,0.1875,1,1,#AD1F25,#AD1F25,1.0
280,2,11,2525,2513,438,479,0.0621,6,2.61815,2.956975,0.8,1.0,1.0,1.0,1,2525_2520_2517_2516_2515_2513,438_444_448_453_469_479,_-1_2.9814_1.7497_-1_4.8419_2.2549,0.461538462,0.142857143,2,1,#EFEA3C,#F6BCC6,1.0
284,2,13,301,276,787,849,0.0453,8,1.7119,2.19566,0.8,0.8,1.0,1.0,1,301_296_295_293_291_290_289_276,787_803_804_805_807_834_836_849,_3.4367_-1_1.5848_1.5434_2.7015_1.7119_-1_-1,0.307692308,0.126984127,1,1,#761C78,#761C78,1.0
470,5,2,1822,1841,2294,2320,0.0433,7,2.41475,2.269,0.8,1.0,1.0,1.0,1,1822_1826_1828_1829_1833_1835_1841,2294_2296_2299_2300_2302_2304_2320,_2.5643_2.6828_-1_-1_-1_1.5637_2.2652,0.35,0.259259259,2,1,#45A6B5,#45A6B5,1.0
554,7,10,1503,1488,1010,1038,0.0433,7,2.0334,2.905766667,0.8,0.8,0.8,1.0,1,1503_1494_1492_1491_1490_1489_1488,1010_1016_1019_1022_1028_1037_1038,_1.1368_2.263_-1_3.62_6.9609_1.6501_1.8038,0.4375,0.24137931,1,1,#AB549C,#AB549C,1.0
230,13,1,490,435,2369,2404,0.0378,14,2.0259,2.181033333,0.8,1.0,1.0,1.0,1,490_474_458_452_448_447_446_443_441_440_438_437_436_435,2369_2370_2371_2377_2381_2382_2383_2385_2386_2394_2395_2402_2403_2404,_4.7687_-1_-1_-1_1.5527_1.6604_-1_2.1222_1.5949_2.0787_2.3196_2.0259_1.5062_-1,0.25,0.388888889,1,1,#040000,#040000,1.0
3,1,1,3292,3357,1728,1856,0.0297,27,2.2923,2.647059091,0.8,0.8,0.9,1.0,1,3292_3296_3310_3311_3313_3315_3324_3326_3327_3330_3331_3332_3334_3335_3336_3337_3339_3344_3345_3346_3347_3349_3350_3353_3354_3355_3357,1728_1739_1743_1749_1755_1760_1764_1769_1775_1785_1788_1790_1794_1795_1796_1801_1807_1819_1824_1826_1829_1831_1837_1838_1839_1843_1856,_1.7969_3.8767_2.3327_2.9914_3.3085_-1_1.8215_1.3434_1.3753_4.6765_1.4954_2.2152_3.0035_-1_1.5079_3.0914_1.8427_-1_2.2519_5.1747_-1_3.5091_3.1441_-1_4.977_1.4946_1.0049,0.409090909,0.209302326,1,1,#0D7C7C,#0D7C7C,1.0
148,10,9,807,822,1725,1812,0.0251,10,1.47545,1.65155,0.8,1.0,1.0,1.0,1,807_808_810_811_812_813_814_817_819_822,1725_1736_1742_1751_1758_1765_1777_1780_1800_1812,_-1_1.219_1.7319_-1_-1_2.4762_1.1791_-1_-1_-1,0.625,0.113636364,2,1,#EFEA3C,#EFEA3C,1.0
560,7,10,1456,1464,1228,1242,0.0168,5,1.658,1.77126,0.8,0.8,1.0,1.0,1,1456_1458_1461_1462_1464,1228_1232_1239_1241_1242,_2.2397_1.5776_1.6282_1.6580000000000001_1.7528,0.555555556,0.333333333,1,1,#AB549C,#AB549C,1.0
315,2,6,1793,1806,760,773,0.0144,7,2.1722,2.30226,0.8,0.8,1.0,1.0,1,1793_1794_1795_1798_1799_1804_1806,760_761_762_765_767_770_773,_-1_1.2753_2.0307_-1_3.447_2.1722_2.5861,0.5,0.5,2,1,#AD1F25,#AD1F25,1.0
465,5,2,727,746,2244,2280,0.0084,11,1.6205,1.83931,0.8,1.0,1.0,1.0,1,727_730_732_733_735_738_739_741_742_745_746,2244_2254_2261_2262_2263_2271_2272_2274_2276_2277_2280,_1.7_1.541_-1_2.3615_1.2585_1.4717_1.0827_2.0403_2.0713_1.2035_3.6626,0.55,0.297297297,2,1,#45A6B5,#45A6B5,1.0
170,11,2,630,495,1715,2110,0.0591,50,1.67135,1.786984375,0.804878049,0.902439024,0.975609756,0.975609756,1,630_627_621_616_612_611_606_604_603_602_601_595_593_590_589_587_586_577_576_570_568_567_566_564_556_552_549_547_545_539_538_537_536_535_533_526_525_524_523_522_520_518_516_513_509_507_506_505_497_495,1715_1729_1737_1752_1771_1781_1816_1823_1824_1831_1837_1847_1854_1861_1864_1877_1878_1886_1887_1891_1910_1913_1915_1926_1952_1972_1980_1987_2008_2012_2015_2016_2020_2023_2027_2036_2037_2040_2042_2044_2047_2048_2071_2074_2085_2092_2094_2097_2105_2110,_-1_-1_-1_1.2965_-1_-1_1.4977_1.9446_1.5863_3.2141_-1_1.9115_1.6857_2.53_-1_1.2987_1.2830000000000001_1.9862_-1_-1_-1_-1_2.3822_1.1798_-1_1.4135_1.6656_1.6771_1.9442_1.9934_1.5439_-1_1.2486_2.3569999999999998_1.6349_-1_-1_-1_0.8409_1.5324_1.9366_1.6284_2.2769999999999997_2.6237_-1_1.8351_1.3099_-1_1.6296_2.2954,0.367647059,0.126262626,2,1,#F5A118,#F5A118,0.9670886075949368
572,7,6,1396,1274,169,413,0.0335,53,1.7531,1.948997297,0.804878049,0.902439024,0.926829268,0.975609756,1,1396_1394_1393_1391_1389_1388_1383_1382_1381_1380_1379_1378_1377_1375_1374_1373_1372_1370_1369_1368_1364_1363_1362_1361_1358_1357_1356_1353_1348_1347_1346_1345_1344_1331_1330_1305_1304_1303_1302_1301_1299_1295_1293_1291_1289_1283_1281_1280_1278_1277_1276_1275_1274,169_175_179_182_189_190_204_209_213_215_218_219_220_223_224_225_228_230_232_233_236_237_238_239_251_252_254_256_262_264_274_275_277_311_324_340_344_347_350_351_353_354_362_364_373_378_380_381_386_388_411_412_413,_2.6597_1.6575_2.0446_-1_-1_1.7126_1.9578_1.7012_2.5496_-1_1.9721_0.9709_5.3084_1.4075_1.3827_-1_1.3936_2.5528_1.7531_-1_1.5966_-1_2.0231_1.7843_1.276_1.255_1.4359_2.3515_1.2982_-1_2.6652_-1_1.8924_-1_1.4678_-1_1.4121_1.6662_3.0835_-1_-1_1.3385_2.6069_-1_-1_1.6341_1.6344_1.8422_-1_2.8151_1.8309_-1_2.1789,0.430894309,0.216326531,1,1,#AD1F25,#AD1F25,1.0
668,9,9,1621,1678,1050,1246,0.0251,31,2.1,2.244725,0.807692308,0.923076923,0.961538462,1.0,1,1621_1624_1625_1626_1627_1637_1638_1639_1640_1641_1642_1643_1645_1648_1649_1650_1651_1653_1654_1656_1657_1658_1659_1660_1661_1662_1663_1669_1671_1672_1678,1050_1053_1055_1060_1061_1066_1069_1073_1074_1075_1076_1105_1111_1120_1121_1122_1126_1127_1132_1159_1167_1170_1173_1175_1195_1196_1207_1232_1233_1236_1246,_1.2868_1.327_2.0966_3.9058_-1_3.3438_2.1571_2.5231_1.5415_1.8025_1.7463_-1_-1_-1_-1_-1_-1_2.1034_-1_2.0666_2.9904_3.4576_-1_2.7886_1.8831_2.9706_-1_1.548_-1_1.1289_2.2268,0.534482759,0.157360406,1,1,#EFEA3C,#EFEA3C,1.0
155,11,11,3,45,90,199,0.0115,25,1.8814,2.057544444,0.80952381,0.904761905,0.952380952,1.0,1,3_4_5_6_7_8_10_11_14_17_21_22_23_25_26_27_29_30_33_34_35_38_40_44_45,90_92_93_98_101_108_110_111_113_115_119_128_132_141_143_145_153_160_167_168_169_174_185_198_199,_1.4672_1.6875_1.8075_2.6159_-1_-1_-1_2.4973_3.6722_1.547_-1_2.0402_1.9474_2.673_1.4541_2.1065_1.8055_1.8154_1.6972_2.6227_-1_-1_-1_1.4326_2.1466,0.581395349,0.227272727,1,1,#F6BCC6,#F6BCC6,1.0
161,11,12,1119,1041,91,209,0.0323,26,2.26515,2.294654545,0.8125,0.9375,1.0,1.0,1,1119_1118_1112_1109_1104_1099_1098_1097_1096_1094_1093_1092_1090_1088_1087_1085_1084_1083_1077_1069_1064_1062_1061_1059_1045_1041,91_92_93_94_98_104_110_113_114_122_124_125_127_135_136_137_140_144_162_166_170_174_175_196_200_209,_1.5971_1.6012_1.5808_2.6210000000000004_-1_-1_1.7212_2.9068_2.4628_2.0675_1.6681_2.4958_-1_1.5219999999999998_2.47_3.4544_2.7449_-1_2.7408_1.4087_3.4021_1.5422_3.6633_1.9047_3.1926_1.7144,0.329113924,0.218487395,2,1,#761C78,#761C78,1.0
332,2,9,1542,1474,1947,2072,0.0858,18,1.7424,1.847635714,0.818181818,0.909090909,1.0,1.0,1,1542_1541_1540_1538_1534_1532_1531_1525_1518_1516_1498_1492_1490_1488_1486_1479_1476_1474,1947_1948_1950_1951_1953_1955_1958_1960_1998_2000_2001_2008_2034_2040_2048_2054_2058_2072,_1.7125_1.2702_1.7603_2.5528_1.0965_2.1173_-1_2.9112_2.3297_-1_-1_0.7948_1.3114_1.3555_2.3302_2.6_-1_1.7245,0.260869565,0.142857143,2,1,#EFEA3C,#EFEA3C,1.0
519,6,5,731,530,205,583,0.0586,68,2.0173,2.031469091,0.818181818,0.890909091,0.945454545,0.963636364,1,731_723_720_718_715_713_712_708_707_706_703_702_698_694_692_690_689_688_687_686_684_683_682_680_679_677_664_661_660_659_643_642_636_625_623_619_617_616_597_596_595_594_593_589_588_586_585_584_583_580_578_575_574_572_571_570_569_566_564_563_562_561_560_559_551_542_535_530,205_212_217_219_227_228_230_233_236_238_241_242_245_254_255_258_262_266_270_274_277_278_282_283_287_306_317_322_325_330_333_336_339_342_343_346_350_352_362_363_365_366_377_386_395_409_411_425_426_427_432_433_434_444_452_462_467_492_500_501_502_505_506_507_527_549_578_583,_1.7822_-1_1.5715_-1_-1_2.3267_-1_1.7984_1.9055_1.3957_2.6237_3.3775_2.0279_1.6534_-1_2.3735_1.5231_2.7381_1.71_-1_3.2026_2.188_-1_-1_2.577_3.0205_2.1462_1.3596_2.0173_-1_1.6583_1.3886_1.8717_1.9629_2.5751_3.47_1.7504_2.1424_1.1567_2.3082_1.2774_2.1115_2.0947_2.3636_-1_2.1133_1.3583_2.1644_2.2357_2.3571_-1_1.4189_3.2404_1.3281_1.3146_1.4177_1.1366_1.6927_1.5596_-1_3.7506_1.7113_1.0392_2.2422_1.516_2.6453_-1_2.0389,0.336633663,0.179419525,2,1,#72C8D5,#72C8D5,1.0
244,13,11,435,350,386,605,0.0782,22,1.9259,2.195823077,0.823529412,0.941176471,0.941176471,0.941176471,1,435_431_430_428_420_419_382_381_378_377_372_370_368_367_366_365_362_358_355_352_351_350,386_393_412_434_457_461_470_475_484_495_534_537_551_565_569_570_583_588_594_600_601_605,_5.6127_-1_1.4401_1.5902_-1_-1_2.2883_-1_-1_1.2398_1.7528_-1_1.9259_4.1157_-1_2.0436_2.0242_1.4525_-1_1.0586_-1_2.0013,0.255813953,0.1,1,1,#F6BCC6,#F6BCC6,1.0
